locus_tag	ftype	length_bp	gene	EC_number	COG	product
573.12859_02886	CDS	396				hypothetical protein
573.12859_02887	gene	198				
573.12859_02887	CDS	198				hypothetical protein
573.12859_02888	gene	378	sufA			
573.12859_02888	CDS	378	sufA		COG0316	Protein SufA
573.12859_02889	gene	1488	sufB			
573.12859_02889	CDS	1488	sufB		COG0719	FeS cluster assembly protein SufB
573.12859_02890	gene	747	sufC			
573.12859_02890	CDS	747	sufC		COG0396	putative ATP-dependent transporter SufC
573.12859_02891	gene	1275	sufD			
573.12859_02891	CDS	1275	sufD		COG0719	FeS cluster assembly protein SufD
573.12859_02892	gene	1221	sufS			
573.12859_02892	CDS	1221	sufS	2.8.1.7	COG0520	Cysteine desulfurase
573.12859_02893	gene	417	sufE			
573.12859_02893	CDS	417	sufE		COG2166	Cysteine desulfuration protein SufE
573.12859_02894	gene	987	ynhG			
573.12859_02894	CDS	987	ynhG	2.-.-.-	COG1376	putative L,D-transpeptidase YnhG
573.12859_02895	gene	237	lpp1			
573.12859_02895	CDS	237	lpp1			Major outer membrane lipoprotein Lpp 1
573.12859_02896	gene	1413	pykF			
573.12859_02896	CDS	1413	pykF	2.7.1.40	COG0469	Pyruvate kinase I
573.12859_02897	gene	213	fumD			
573.12859_02897	CDS	213	fumD	4.2.1.2		Fumarase D
573.12859_02898	gene	639	nicS			
573.12859_02898	CDS	639	nicS			HTH-type transcriptional repressor NicS
573.12859_02899	gene	1854				
573.12859_02899	CDS	1854				hypothetical protein
573.12859_02900	gene	1323	dgoT_1			
573.12859_02900	CDS	1323	dgoT_1			D-galactonate transporter
573.12859_02901	gene	837	ydiB_2			
573.12859_02901	CDS	837	ydiB_2	1.1.1.282	COG0169	Quinate/shikimate dehydrogenase
573.12859_02902	gene	744				
573.12859_02902	CDS	744				hypothetical protein
573.12859_02903	gene	750				
573.12859_02903	CDS	750			COG1120	putative ABC transporter ATP-binding protein
573.12859_02904	gene	1008				
573.12859_02904	CDS	1008			COG0609	putative ABC transporter permease protein
573.12859_02905	gene	1059				
573.12859_02905	CDS	1059			COG0614	putative protein
573.12859_02906	gene	813				
573.12859_02906	CDS	813				hypothetical protein
573.12859_02907	gene	1665	mhpA			
573.12859_02907	CDS	1665	mhpA	1.14.13.127	COG0654	3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
573.12859_02908	gene	945	mhpB			
573.12859_02908	CDS	945	mhpB	1.13.11.16		2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase
573.12859_02909	gene	867	mhpC			
573.12859_02909	CDS	867	mhpC	3.7.1.14	COG0596	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
573.12859_02910	gene	807	mhpD			
573.12859_02910	CDS	807	mhpD	4.2.1.80	COG3971	2-keto-4-pentenoate hydratase
573.12859_02911	gene	951	mhpF			
573.12859_02911	CDS	951	mhpF	1.2.1.10	COG4569	Acetaldehyde dehydrogenase
573.12859_02912	gene	1017	mhpE			
573.12859_02912	CDS	1017	mhpE	4.1.3.39	COG0119	4-hydroxy-2-oxovalerate aldolase
573.12859_02913	gene	1197	mhpT			
573.12859_02913	CDS	1197	mhpT			3-(3-hydroxy-phenyl)propionate transporter
573.12859_02914	gene	726				
573.12859_02914	CDS	726				hypothetical protein
573.12859_02915	gene	558				
573.12859_02915	CDS	558				hypothetical protein
573.12859_02916	gene	1023	glpE_2			
573.12859_02916	CDS	1023	glpE_2	2.8.1.1		Thiosulfate sulfurtransferase GlpE
573.12859_02917	gene	603				
573.12859_02917	CDS	603		1.13.11.-	COG5553	3-mercaptopropionate dioxygenase
573.12859_02918	gene	894	gltC_3			
573.12859_02918	CDS	894	gltC_3			HTH-type transcriptional regulator GltC
573.12859_02919	gene	1086	msuD_1			
573.12859_02919	CDS	1086	msuD_1	1.14.14.5	COG2141	Methanesulfonate monooxygenase
573.12859_02920	gene	1152	ydbM			
573.12859_02920	CDS	1152	ydbM	1.3.99.-		Putative acyl-CoA dehydrogenase YdbM
573.12859_02921	gene	963	ssuA_2			
573.12859_02921	CDS	963	ssuA_2			Putative aliphatic sulfonates-binding protein
573.12859_02922	gene	1038				
573.12859_02922	CDS	1038				hypothetical protein
573.12859_02923	gene	996				
573.12859_02923	CDS	996				hypothetical protein
573.12859_02924	gene	774	ssuB_2			
573.12859_02924	CDS	774	ssuB_2	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
573.12859_02925	gene	2073	cntO			
573.12859_02925	CDS	2073	cntO			Metal-pseudopaline receptor CntO
573.12859_02926	gene	822	yusV			
573.12859_02926	CDS	822	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
573.12859_02927	gene	1026	yfiZ			
573.12859_02927	CDS	1026	yfiZ		COG0609	putative siderophore transport system permease protein YfiZ
573.12859_02928	gene	1053	feuC			
573.12859_02928	CDS	1053	feuC		COG0609	Iron-uptake system permease protein FeuC
573.12859_02929	gene	954				
573.12859_02929	CDS	954				hypothetical protein
573.12859_02930	gene	903				
573.12859_02930	CDS	903				hypothetical protein
573.12859_02931	gene	141				
573.12859_02931	CDS	141				hypothetical protein
573.12859_02932	gene	390				
573.12859_02932	CDS	390				hypothetical protein
573.12859_02933	gene	420				
573.12859_02933	CDS	420				hypothetical protein
573.12859_02934	gene	351				
573.12859_02934	CDS	351				hypothetical protein
573.12859_02935	gene	372				
573.12859_02935	CDS	372				hypothetical protein
573.12859_02936	gene	249				
573.12859_02936	CDS	249				hypothetical protein
573.12859_02937	gene	207				
573.12859_02937	CDS	207				hypothetical protein
573.12859_02938	gene	915				
573.12859_02938	CDS	915				hypothetical protein
573.12859_02939	gene	267	glnQ_6			
573.12859_02939	CDS	267	glnQ_6			Glutamine transport ATP-binding protein GlnQ
573.12859_02940	gene	615				
573.12859_02940	CDS	615				hypothetical protein
573.12859_02941	gene	393				
573.12859_02941	CDS	393				hypothetical protein
573.12859_02942	gene	1233	mdtM_2			
573.12859_02942	CDS	1233	mdtM_2			Multidrug resistance protein MdtM
573.12859_02943	gene	435				
573.12859_02943	CDS	435				hypothetical protein
573.12859_02944	gene	1200	ycaD_2			
573.12859_02944	CDS	1200	ycaD_2			putative MFS-type transporter YcaD
573.12859_02945	gene	1158	hipO_4			
573.12859_02945	CDS	1158	hipO_4	3.5.1.32	COG1473	Hippurate hydrolase
573.12859_02946	gene	2151	fdhF_1			
573.12859_02946	CDS	2151	fdhF_1	1.17.1.9	COG0243	Formate dehydrogenase H
573.12859_02947	gene	1080	hcxB			
573.12859_02947	CDS	1080	hcxB	1.1.1.-	COG2055	Hydroxycarboxylate dehydrogenase B
573.12859_02948	gene	1089				
573.12859_02948	CDS	1089				hypothetical protein
573.12859_02949	gene	1770				
573.12859_02949	CDS	1770				hypothetical protein
573.12859_02950	gene	1071	potA_3			
573.12859_02950	CDS	1071	potA_3	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
573.12859_02951	gene	420				
573.12859_02951	CDS	420				hypothetical protein
573.12859_02952	gene	216				
573.12859_02952	CDS	216				hypothetical protein
573.12859_02953	gene	372				
573.12859_02953	CDS	372				hypothetical protein
573.12859_02954	gene	756				
573.12859_02954	CDS	756		1.1.99.3		Gluconate 2-dehydrogenase subunit 3
573.12859_02955	gene	1785				
573.12859_02955	CDS	1785		1.1.99.3		Gluconate 2-dehydrogenase flavoprotein
573.12859_02956	gene	1338				
573.12859_02956	CDS	1338		1.1.99.3		Gluconate 2-dehydrogenase cytochrome c subunit
573.12859_02957	gene	624	ccmA			
573.12859_02957	CDS	624	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
573.12859_02958	gene	660	ccmB			
573.12859_02958	CDS	660	ccmB		COG2386	Heme exporter protein B
573.12859_02959	gene	738	ccmC			
573.12859_02959	CDS	738	ccmC		COG0755	Heme exporter protein C
573.12859_02960	gene	231				
573.12859_02960	CDS	231				hypothetical protein
573.12859_02961	gene	459	ccmE			
573.12859_02961	CDS	459	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
573.12859_02962	gene	1953	ccmF			
573.12859_02962	CDS	1953	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
573.12859_02963	gene	555	dsbE			
573.12859_02963	CDS	555	dsbE		COG0526	Thiol:disulfide interchange protein DsbE
573.12859_02964	gene	459	ccmH			
573.12859_02964	CDS	459	ccmH		COG3088	Cytochrome c-type biogenesis protein CcmH
573.12859_02965	gene	843				
573.12859_02965	CDS	843				hypothetical protein
573.12859_02966	gene	258	otnK_1			
573.12859_02966	CDS	258	otnK_1	2.7.1.217	COG3395	3-oxo-tetronate kinase
573.12859_02967	gene	621	otnC			
573.12859_02967	CDS	621	otnC	4.1.1.104	COG0235	3-oxo-tetronate 4-phosphate decarboxylase
573.12859_02968	gene	783	otnI			
573.12859_02968	CDS	783	otnI	5.3.1.35	COG3622	2-oxo-tetronate isomerase
573.12859_02969	gene	1365	ygbN			
573.12859_02969	CDS	1365	ygbN		COG2610	Inner membrane permease YgbN
573.12859_02970	gene	942	rob_2			
573.12859_02970	CDS	942	rob_2		COG2207	Right origin-binding protein
573.12859_02971	gene	612				
573.12859_02971	CDS	612				hypothetical protein
573.12859_02972	gene	1218	bluF_2			
573.12859_02972	CDS	1218	bluF_2			Blue light- and temperature-regulated antirepressor BluF
573.12859_02973	gene	513	pncC_1			
573.12859_02973	CDS	513	pncC_1	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
573.12859_02974	gene	474	ibpB_1			
573.12859_02974	CDS	474	ibpB_1			Small heat shock protein IbpB
573.12859_02975	gene	105				
573.12859_02975	CDS	105				hypothetical protein
573.12859_02976	gene	636				
573.12859_02976	CDS	636				hypothetical protein
573.12859_02977	gene	123				
573.12859_02977	CDS	123				hypothetical protein
573.12859_02978	gene	675	yedK_1			
573.12859_02978	CDS	675	yedK_1	3.4.-.-	COG2135	SOS response-associated protein YedK
573.12859_02979	gene	843	nimR_2			
573.12859_02979	CDS	843	nimR_2			HTH-type transcriptional regulator NimR
573.12859_02980	gene	387				
573.12859_02980	CDS	387				hypothetical protein
573.12859_02981	gene	2046	dcp			
573.12859_02981	CDS	2046	dcp	3.4.15.5	COG0339	Dipeptidyl carboxypeptidase
573.12859_02982	gene	750	ydfG			
573.12859_02982	CDS	750	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
573.12859_02983	gene	687	rspR			
573.12859_02983	CDS	687	rspR		COG1802	HTH-type transcriptional repressor RspR
573.12859_02984	gene	432	uspG_3			
573.12859_02984	CDS	432	uspG_3		COG0589	Universal stress protein UP12
573.12859_02985	gene	1464	por_1			
573.12859_02985	CDS	1464	por_1	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
573.12859_02986	gene	1284	lgoT_2			
573.12859_02986	CDS	1284	lgoT_2			putative L-galactonate transporter
573.12859_02987	gene	327				
573.12859_02987	CDS	327				hypothetical protein
573.12859_02988	gene	342				
573.12859_02988	CDS	342				hypothetical protein
573.12859_02989	gene	561	speG			
573.12859_02989	CDS	561	speG	2.3.1.57	COG1670	Spermidine N(1)-acetyltransferase
573.12859_02990	gene	711				
573.12859_02990	CDS	711				hypothetical protein
573.12859_02991	gene	270	ynfD			
573.12859_02991	CDS	270	ynfD			putative protein YnfD
573.12859_02992	gene	2436	ynfE			
573.12859_02992	CDS	2436	ynfE	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
573.12859_02993	gene	618	dmsB_2			
573.12859_02993	CDS	618	dmsB_2		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
573.12859_02994	gene	858	dmsC_2			
573.12859_02994	CDS	858	dmsC_2		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
573.12859_02995	gene	609	dmsD			
573.12859_02995	CDS	609	dmsD		COG3381	Tat proofreading chaperone DmsD
573.12859_02996	gene	1296	clcB_2			
573.12859_02996	CDS	1296	clcB_2		COG0038	Voltage-gated ClC-type chloride channel ClcB
573.12859_02997	gene	696	bioD1_2			
573.12859_02997	CDS	696	bioD1_2	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
573.12859_02998	gene	1224	mlc			
573.12859_02998	CDS	1224	mlc		COG1940	Protein mlc
573.12859_02999	gene	903	hcaR			
573.12859_02999	CDS	903	hcaR			Hca operon transcriptional activator HcaR
573.12859_03000	gene	1251	ynfM			
573.12859_03000	CDS	1251	ynfM			Inner membrane transport protein YnfM
573.12859_03001	gene	1488				
573.12859_03001	CDS	1488		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
573.12859_03002	gene	372				
573.12859_03002	CDS	372				hypothetical protein
573.12859_03003	gene	105				
573.12859_03003	CDS	105				hypothetical protein
573.12859_03004	gene	813				
573.12859_03004	CDS	813				hypothetical protein
573.12859_03005	gene	330	mdtI			
573.12859_03005	CDS	330	mdtI		COG2076	Spermidine export protein MdtI
573.12859_03006	gene	363	mdtJ			
573.12859_03006	CDS	363	mdtJ		COG2076	Spermidine export protein MdtJ
573.12859_03007	gene	1035	tqsA			
573.12859_03007	CDS	1035	tqsA		COG0628	AI-2 transport protein TqsA
573.12859_03008	gene	1656	madA			
573.12859_03008	CDS	1656	madA	2.3.1.187		Acetyl-S-ACP:malonate ACP transferase
573.12859_03009	gene	843	citG			
573.12859_03009	CDS	843	citG	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
573.12859_03010	gene	300	mdcC			
573.12859_03010	CDS	300	mdcC			Malonate decarboxylase acyl carrier protein
573.12859_03011	gene	834	madC			
573.12859_03011	CDS	834	madC	2.1.3.10		Malonyl-S-ACP:biotin-protein carboxyltransferase MADC
573.12859_03012	gene	801				
573.12859_03012	CDS	801				hypothetical protein
573.12859_03013	gene	960				
573.12859_03013	CDS	960				hypothetical protein
573.12859_03014	gene	618	mdcG			
573.12859_03014	CDS	618	mdcG	2.7.7.66		Phosphoribosyl-dephospho-CoA transferase
573.12859_03015	gene	903	fabD_1			
573.12859_03015	CDS	903	fabD_1	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
573.12859_03016	gene	927				
573.12859_03016	CDS	927				hypothetical protein
573.12859_03017	gene	1647	mqo_1			
573.12859_03017	CDS	1647	mqo_1	1.1.5.4	COG0579	Malate:quinone oxidoreductase
573.12859_03018	gene	921	murQ_2			
573.12859_03018	CDS	921	murQ_2	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
573.12859_03019	gene	357				
573.12859_03019	CDS	357				hypothetical protein
573.12859_03020	gene	1617	dcuS			
573.12859_03020	CDS	1617	dcuS	2.7.13.3	COG3290	Sensor histidine kinase DcuS
573.12859_03021	gene	720	dcuR			
573.12859_03021	CDS	720	dcuR		COG4565	Transcriptional regulatory protein DcuR
573.12859_03022	gene	951	apbE_1			
573.12859_03022	CDS	951	apbE_1	2.7.1.180	COG1477	FAD:protein FMN transferase
573.12859_03023	gene	2778	namA_1			
573.12859_03023	CDS	2778	namA_1	1.6.99.1		NADPH dehydrogenase
573.12859_03024	gene	1434	ttdT			
573.12859_03024	CDS	1434	ttdT		COG0471	L-tartrate/succinate antiporter
573.12859_03025	gene	1653	fumB			
573.12859_03025	CDS	1653	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
573.12859_03026	gene	348				
573.12859_03026	CDS	348				hypothetical protein
573.12859_03027	gene	1233				
573.12859_03027	CDS	1233				hypothetical protein
573.12859_03028	gene	390				
573.12859_03028	CDS	390				hypothetical protein
573.12859_03029	gene	765	catD			
573.12859_03029	CDS	765	catD	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
573.12859_03030	gene	1353	pcaB			
573.12859_03030	CDS	1353	pcaB	5.5.1.2	COG0015	3-carboxy-cis,cis-muconate cycloisomerase
573.12859_03031	gene	1203	pcaF			
573.12859_03031	CDS	1203	pcaF	2.3.1.174	COG0183	Beta-ketoadipyl-CoA thiolase
573.12859_03032	gene	657	pcaJ			
573.12859_03032	CDS	657	pcaJ	2.8.3.6	COG2057	3-oxoadipate CoA-transferase subunit B
573.12859_03033	gene	687	pcaI			
573.12859_03033	CDS	687	pcaI	2.8.3.6	COG1788	3-oxoadipate CoA-transferase subunit A
573.12859_03034	gene	807	pcaR_3			
573.12859_03034	CDS	807	pcaR_3		COG1414	Pca regulon regulatory protein
573.12859_03035	gene	564	smrA			
573.12859_03035	CDS	564	smrA	3.1.-.-	COG2840	putative DNA endonuclease SmrA
573.12859_03036	gene	909	tsaR_2			
573.12859_03036	CDS	909	tsaR_2			HTH-type transcriptional regulator TsaR
573.12859_03037	gene	1311	iaaH			
573.12859_03037	CDS	1311	iaaH	3.5.1.-		Indole-3-acetyl-aspartic acid hydrolase
573.12859_03038	gene	1446	abgB			
573.12859_03038	CDS	1446	abgB	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
573.12859_03039	gene	1527	abgT			
573.12859_03039	CDS	1527	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
573.12859_03040	gene	159				
573.12859_03040	CDS	159				hypothetical protein
573.12859_03041	gene	516	ogt			
573.12859_03041	CDS	516	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
573.12859_03042	gene	753	fnr			
573.12859_03042	CDS	753	fnr		COG0664	Fumarate and nitrate reduction regulatory protein
573.12859_03043	gene	951	uspE			
573.12859_03043	CDS	951	uspE		COG0589	Universal stress protein E
573.12859_03044	gene	222				
573.12859_03044	CDS	222				hypothetical protein
573.12859_03045	gene	1389	pntB			
573.12859_03045	CDS	1389	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
573.12859_03046	gene	1530	pntA			
573.12859_03046	CDS	1530	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
573.12859_03047	gene	951	ydgH			
573.12859_03047	CDS	951	ydgH			Protein YdgH
573.12859_03048	gene	1383	ydgI			
573.12859_03048	CDS	1383	ydgI		COG0531	Putative arginine/ornithine antiporter
573.12859_03049	gene	723	folM			
573.12859_03049	CDS	723	folM	1.5.1.50	COG1028	Dihydromonapterin reductase
573.12859_03050	gene	336	ydgC			
573.12859_03050	CDS	336	ydgC		COG3136	Inner membrane protein YdgC
573.12859_03051	gene	720	rstA			
573.12859_03051	CDS	720	rstA		COG0745	Transcriptional regulatory protein RstA
573.12859_03052	gene	363				
573.12859_03052	CDS	363				hypothetical protein
573.12859_03053	gene	1302	rstB			
573.12859_03053	CDS	1302	rstB	2.7.13.3		Sensor protein RstB
573.12859_03054	gene	933	tus			
573.12859_03054	CDS	933	tus			DNA replication terminus site-binding protein
573.12859_03055	gene	1401	fumC			
573.12859_03055	CDS	1401	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
573.12859_03056	gene	1647	fumA			
573.12859_03056	CDS	1647	fumA	4.2.1.2	COG1838	Fumarate hydratase class I, aerobic
573.12859_03057	gene	1179	manA			
573.12859_03057	CDS	1179	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
573.12859_03058	gene	1563	ydgA			
573.12859_03058	CDS	1563	ydgA		COG5339	Protein YdgA
573.12859_03059	gene	1029	malI			
573.12859_03059	CDS	1029	malI		COG1609	Maltose regulon regulatory protein MalI
573.12859_03060	gene	1593	malX			
573.12859_03060	CDS	1593	malX		COG1263	PTS system maltose-specific EIICB component
573.12859_03061	gene	1173	malY			
573.12859_03061	CDS	1173	malY		COG1168	Protein MalY
573.12859_03062	gene	1029	zntB_1			
573.12859_03062	CDS	1029	zntB_1		COG0598	Zinc transport protein ZntB
573.12859_03063	gene	204	ydfZ			
573.12859_03063	CDS	204	ydfZ			Putative selenoprotein YdfZ
573.12859_03064	gene	519				
573.12859_03064	CDS	519				hypothetical protein
573.12859_03065	gene	354				
573.12859_03065	CDS	354				hypothetical protein
573.12859_03066	gene	1209				
573.12859_03066	CDS	1209				hypothetical protein
573.12859_03067	gene	234	yedF			
573.12859_03067	CDS	234	yedF		COG0425	Putative sulfur carrier protein YedF
573.12859_03068	gene	393	ydfO			
573.12859_03068	CDS	393	ydfO		COG5562	putative protein YdfO
573.12859_03069	gene	159				
573.12859_03069	CDS	159				hypothetical protein
573.12859_03070	gene	999	gap			
573.12859_03070	CDS	999	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
573.12859_03071	gene	1440	aldA			
573.12859_03071	CDS	1440	aldA	1.2.1.22	COG1012	Lactaldehyde dehydrogenase
573.12859_03072	gene	801	ydcF			
573.12859_03072	CDS	801	ydcF		COG1434	Protein YdcF
573.12859_03073	gene	1326	abaF_2			
573.12859_03073	CDS	1326	abaF_2			Fosfomycin resistance protein AbaF
573.12859_03074	gene	1431	cycA_2			
573.12859_03074	CDS	1431	cycA_2		COG1113	D-serine/D-alanine/glycine transporter
573.12859_03075	gene	996	astE_2			
573.12859_03075	CDS	996	astE_2	3.5.1.96	COG2988	Succinylglutamate desuccinylase
573.12859_03076	gene	1341	astB_2			
573.12859_03076	CDS	1341	astB_2	3.5.3.23	COG3724	N-succinylarginine dihydrolase
573.12859_03077	gene	1467	astD_2			
573.12859_03077	CDS	1467	astD_2	1.2.1.71	COG1012	N-succinylglutamate 5-semialdehyde dehydrogenase
573.12859_03078	gene	1023	astA_2			
573.12859_03078	CDS	1023	astA_2	2.3.1.109	COG3138	Arginine N-succinyltransferase
573.12859_03079	gene	1206	astC_2			
573.12859_03079	CDS	1206	astC_2	2.6.1.81	COG4992	Succinylornithine transaminase
