locus_tag	ftype	length_bp	gene	EC_number	COG	product
573.12862_02791	CDS	819	hmuT		COG4558	Hemin-binding periplasmic protein HmuT
573.12862_02792	gene	996	hmuU_3			
573.12862_02792	CDS	996	hmuU_3		COG0609	Hemin transport system permease protein HmuU
573.12862_02793	gene	780	hmuV			
573.12862_02793	CDS	780	hmuV	3.6.3.-	COG4559	Hemin import ATP-binding protein HmuV
573.12862_02794	gene	507	hcpA_1			
573.12862_02794	CDS	507	hcpA_1		COG3157	Major exported protein
573.12862_02795	gene	333				
573.12862_02795	CDS	333				hypothetical protein
573.12862_02796	gene	2562	mutS			
573.12862_02796	CDS	2562	mutS		COG0249	DNA mismatch repair protein MutS
573.12862_02797	gene	153	hokE			
573.12862_02797	CDS	153	hokE			Toxic protein HokE
573.12862_02798	gene	237	vdcD			
573.12862_02798	CDS	237	vdcD			Protein VdcD
573.12862_02799	gene	1428	edcC			
573.12862_02799	CDS	1428	edcC	4.1.1.61	COG0043	Phenolic acid decarboxylase
573.12862_02800	gene	594	ecdB			
573.12862_02800	CDS	594	ecdB	2.5.1.129	COG0163	putative UbiX-like flavin prenyltransferase
573.12862_02801	gene	408	hosA			
573.12862_02801	CDS	408	hosA			Transcriptional regulator HosA
573.12862_02802	gene	888	dmlR_11			
573.12862_02802	CDS	888	dmlR_11			HTH-type transcriptional regulator DmlR
573.12862_02803	gene	1203	jefA			
573.12862_02803	CDS	1203	jefA			Drug efflux pump JefA
573.12862_02804	gene	378				
573.12862_02804	CDS	378				hypothetical protein
573.12862_02805	gene	993	rpoS			
573.12862_02805	CDS	993	rpoS		COG0568	RNA polymerase sigma factor RpoS
573.12862_02806	gene	1137	nlpD_2			
573.12862_02806	CDS	1137	nlpD_2			Murein hydrolase activator NlpD
573.12862_02807	gene	627	pcm			
573.12862_02807	CDS	627	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
573.12862_02808	gene	762	surE			
573.12862_02808	CDS	762	surE	3.1.3.5	COG0496	5'/3'-nucleotidase SurE
573.12862_02809	gene	1050	truD			
573.12862_02809	CDS	1050	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
573.12862_02810	gene	480	ispF			
573.12862_02810	CDS	480	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
573.12862_02811	gene	711	ispD			
573.12862_02811	CDS	711	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
573.12862_02812	gene	318	ftsB			
573.12862_02812	CDS	318	ftsB		COG2919	Cell division protein FtsB
573.12862_02813	gene	327	ygbE			
573.12862_02813	CDS	327	ygbE			Inner membrane protein YgbE
573.12862_02814	gene	606	cysC			
573.12862_02814	CDS	606	cysC	2.7.1.25	COG0529	Adenylyl-sulfate kinase
573.12862_02815	gene	1428	cysN			
573.12862_02815	CDS	1428	cysN	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
573.12862_02816	gene	909	cysD			
573.12862_02816	CDS	909	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
573.12862_02817	gene	1416	cysG_2			
573.12862_02817	CDS	1416	cysG_2		COG0007	Siroheme synthase
573.12862_02818	gene	1047				
573.12862_02818	CDS	1047				hypothetical protein
573.12862_02819	gene	735	cysH_2			
573.12862_02819	CDS	735	cysH_2	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
573.12862_02820	gene	1713	cysI			
573.12862_02820	CDS	1713	cysI	1.8.1.2	COG0155	Sulfite reductase [NADPH] hemoprotein beta-component
573.12862_02821	gene	1800	cysJ			
573.12862_02821	CDS	1800	cysJ	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
573.12862_02822	gene	366	queD			
573.12862_02822	CDS	366	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
573.12862_02823	gene	672	queE			
573.12862_02823	CDS	672	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
573.12862_02824	gene	1110				
573.12862_02824	CDS	1110				hypothetical protein
573.12862_02825	gene	1299	eno			
573.12862_02825	CDS	1299	eno	4.2.1.11	COG0148	Enolase
573.12862_02826	gene	1638	pyrG_2			
573.12862_02826	CDS	1638	pyrG_2	6.3.4.2	COG0504	CTP synthase
573.12862_02827	gene	792	mazG			
573.12862_02827	CDS	792	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
573.12862_02828	gene	2238	relA			
573.12862_02828	CDS	2238	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
573.12862_02829	gene	1305	rlmD			
573.12862_02829	CDS	1305	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
573.12862_02830	gene	2751	barA			
573.12862_02830	CDS	2751	barA	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
573.12862_02831	gene	1140	garK_2			
573.12862_02831	CDS	1140	garK_2	2.7.1.165	COG1929	Glycerate 2-kinase
573.12862_02832	gene	1341	gudD			
573.12862_02832	CDS	1341	gudD	4.2.1.40	COG4948	Glucarate dehydratase
573.12862_02833	gene	1341	gudX			
573.12862_02833	CDS	1341	gudX	4.2.1.-	COG4948	Glucarate dehydratase-related protein
573.12862_02834	gene	1353	gudP_2			
573.12862_02834	CDS	1353	gudP_2			putative glucarate transporter
573.12862_02835	gene	444				
573.12862_02835	CDS	444			COG0716	putative protein
573.12862_02836	gene	795	truC			
573.12862_02836	CDS	795	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
573.12862_02837	gene	330	yqcC			
573.12862_02837	CDS	330	yqcC		COG3098	putative protein YqcC
573.12862_02838	gene	546	syd			
573.12862_02838	CDS	546	syd			Protein Syd
573.12862_02839	gene	846	queF			
573.12862_02839	CDS	846	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
573.12862_02840	gene	1368	ppnN			
573.12862_02840	CDS	1368	ppnN	3.2.2.-	COG1611	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase
573.12862_02841	gene	1290	sdaC_2			
573.12862_02841	CDS	1290	sdaC_2		COG0814	Serine transporter
573.12862_02842	gene	1368	sdaB			
573.12862_02842	CDS	1368	sdaB	4.3.1.17	COG1760	L-serine dehydratase 2
573.12862_02843	gene	942	ssuA_3			
573.12862_02843	CDS	942	ssuA_3			Putative aliphatic sulfonates-binding protein
573.12862_02844	gene	1224	sfnC			
573.12862_02844	CDS	1224	sfnC	1.14.14.-		putative FMNH2-dependent monooxygenase SfnC
573.12862_02845	gene	1422	ygcS			
573.12862_02845	CDS	1422	ygcS			Inner membrane metabolite transport protein YgcS
573.12862_02846	gene	879				
573.12862_02846	CDS	879				hypothetical protein
573.12862_02847	gene	699	metI_2			
573.12862_02847	CDS	699	metI_2		COG2011	D-methionine transport system permease protein MetI
573.12862_02848	gene	1023	metN_2			
573.12862_02848	CDS	1023	metN_2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
573.12862_02849	gene	1407	dmoA			
573.12862_02849	CDS	1407	dmoA	1.14.13.131		Dimethyl-sulfide monooxygenase
573.12862_02850	gene	1398				
573.12862_02850	CDS	1398				hypothetical protein
573.12862_02851	gene	1173	msuD_2			
573.12862_02851	CDS	1173	msuD_2	1.14.14.5	COG2141	Methanesulfonate monooxygenase
573.12862_02852	gene	1944	norR_3			
573.12862_02852	CDS	1944	norR_3			Anaerobic nitric oxide reductase transcription regulator NorR
573.12862_02853	gene	756	ygdG			
573.12862_02853	CDS	756	ygdG	3.1.-.-	COG0258	Flap endonuclease Xni
573.12862_02854	gene	1149	fucO			
573.12862_02854	CDS	1149	fucO	1.1.1.77	COG1454	Lactaldehyde reductase
573.12862_02855	gene	648	fucA			
573.12862_02855	CDS	648	fucA	4.1.2.17	COG0235	L-fuculose phosphate aldolase
573.12862_02856	gene	1311	fucP_1			
573.12862_02856	CDS	1311	fucP_1		COG0738	L-fucose-proton symporter
573.12862_02857	gene	1776	fucI			
573.12862_02857	CDS	1776	fucI	5.3.1.25	COG2407	L-fucose isomerase
573.12862_02858	gene	1419	fucK			
573.12862_02858	CDS	1419	fucK	2.7.1.51	COG1070	L-fuculokinase
573.12862_02859	gene	423	fucU			
573.12862_02859	CDS	423	fucU	5.1.3.29	COG4154	L-fucose mutarotase
573.12862_02860	gene	711	ydjF_1			
573.12862_02860	CDS	711	ydjF_1		COG1349	putative HTH-type transcriptional regulator YdjF
573.12862_02861	gene	1101	rlmM			
573.12862_02861	CDS	1101	rlmM	2.1.1.186	COG2933	Ribosomal RNA large subunit methyltransferase M
573.12862_02862	gene	396				
573.12862_02862	CDS	396				hypothetical protein
573.12862_02863	gene	825	gcvA_4			
573.12862_02863	CDS	825	gcvA_4			Glycine cleavage system transcriptional activator
573.12862_02864	gene	231	ygdR_3			
573.12862_02864	CDS	231	ygdR_3			putative lipoprotein YgdR
573.12862_02865	gene	1206	csdA			
573.12862_02865	CDS	1206	csdA	2.8.1.7	COG0520	Cysteine desulfurase CsdA
573.12862_02866	gene	432	csdE			
573.12862_02866	CDS	432	csdE		COG2166	Sulfur acceptor protein CsdE
573.12862_02867	gene	822	tcdA			
573.12862_02867	CDS	822	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
573.12862_02868	gene	1098	mltA			
573.12862_02868	CDS	1098	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
573.12862_02869	gene	75				
573.12862_02869	tRNA	75				tRNA-Met(cat)
573.12862_02870	gene	303	chbA_2			
573.12862_02870	CDS	303	chbA_2		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
573.12862_02871	gene	1323	licC_4			
573.12862_02871	CDS	1323	licC_4		COG1455	Lichenan permease IIC component
573.12862_02872	gene	315	celA_1			
573.12862_02872	CDS	315	celA_1	2.7.1.205		PTS system cellobiose-specific EIIB component
573.12862_02873	gene	945				
573.12862_02873	CDS	945			COG1609	HTH-type transcriptional regulator
573.12862_02874	gene	1371	pcaK_2			
573.12862_02874	CDS	1371	pcaK_2		COG0477	4-hydroxybenzoate transporter PcaK
573.12862_02875	gene	1263	galA			
573.12862_02875	CDS	1263	galA	1.13.11.57		Gallate dioxygenase
573.12862_02876	gene	1227	hdfR_4			
573.12862_02876	CDS	1227	hdfR_4			HTH-type transcriptional regulator HdfR
573.12862_02877	gene	741	galB			
573.12862_02877	CDS	741	galB	4.2.1.83	COG2120	4-oxalmesaconate hydratase
573.12862_02878	gene	714	galC			
573.12862_02878	CDS	714	galC	4.1.3.17	COG0684	4-carboxy-4-hydroxy-2-oxoadipic acid aldolase
573.12862_02879	gene	1086	galD			
573.12862_02879	CDS	1086	galD	5.3.2.8	COG2828	4-oxalomesaconate tautomerase
573.12862_02880	gene	864				
573.12862_02880	CDS	864				hypothetical protein
573.12862_02881	gene	291				
573.12862_02881	CDS	291				hypothetical protein
573.12862_02882	gene	903	yicL			
573.12862_02882	CDS	903	yicL		COG0697	putative inner membrane transporter YicL
573.12862_02883	gene	1434	murP			
573.12862_02883	CDS	1434	murP		COG2190	PTS system N-acetylmuramic acid-specific EIIBC component
573.12862_02884	gene	903	murQ_2			
573.12862_02884	CDS	903	murQ_2	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
573.12862_02885	gene	1164	bcr_2			
573.12862_02885	CDS	1164	bcr_2			Bicyclomycin resistance protein
573.12862_02886	gene	1365	oprM_3			
573.12862_02886	CDS	1365	oprM_3		COG1538	Outer membrane protein OprM
573.12862_02887	gene	3108	mexB			
573.12862_02887	CDS	3108	mexB		COG0841	Multidrug resistance protein MexB
573.12862_02888	gene	1125	mexA			
573.12862_02888	CDS	1125	mexA			Multidrug resistance protein MexA
573.12862_02889	gene	417				
573.12862_02889	CDS	417		2.3.1.-		Acetyltransferase
573.12862_02890	gene	648	betI_3			
573.12862_02890	CDS	648	betI_3			HTH-type transcriptional regulator BetI
573.12862_02891	gene	1494	bmr3			
573.12862_02891	CDS	1494	bmr3			Multidrug resistance protein 3
573.12862_02892	gene	915	dmlR_12			
573.12862_02892	CDS	915	dmlR_12			HTH-type transcriptional regulator DmlR
573.12862_02893	gene	627				
573.12862_02893	CDS	627				hypothetical protein
573.12862_02894	gene	471				
573.12862_02894	CDS	471				hypothetical protein
573.12862_02895	gene	537				
573.12862_02895	CDS	537				hypothetical protein
573.12862_02896	gene	906	mtrA			
573.12862_02896	CDS	906	mtrA			HTH-type transcriptional regulator MtrA
573.12862_02897	gene	810	nlpA			
573.12862_02897	CDS	810	nlpA		COG1464	Lipoprotein 28
573.12862_02898	gene	855				
573.12862_02898	CDS	855				hypothetical protein
573.12862_02899	gene	561	rppH_1			
573.12862_02899	CDS	561	rppH_1	3.6.1.-		RNA pyrophosphohydrolase
573.12862_02900	gene	780				
573.12862_02900	CDS	780				hypothetical protein
573.12862_02901	gene	954	cdhR_1			
573.12862_02901	CDS	954	cdhR_1		COG4977	HTH-type transcriptional regulator CdhR
573.12862_02902	gene	1050	yahK			
573.12862_02902	CDS	1050	yahK	1.1.1.2	COG1064	Aldehyde reductase YahK
573.12862_02903	gene	699	iprA_3			
573.12862_02903	CDS	699	iprA_3			Inhibitor of hydrogen peroxide resistance
573.12862_02904	gene	291	ycnE			
573.12862_02904	CDS	291	ycnE	1.-.-.-	COG1359	Putative monooxygenase YcnE
573.12862_02905	gene	1008				
573.12862_02905	CDS	1008				Zinc-type alcohol dehydrogenase-like protein
573.12862_02906	gene	468				
573.12862_02906	CDS	468				hypothetical protein
573.12862_02907	gene	95				
573.12862_02907	tRNA	95				tRNA-SeC(tca)
573.12862_02908	gene	1395	yicJ_3			
573.12862_02908	CDS	1395	yicJ_3		COG2211	Inner membrane symporter YicJ
573.12862_02909	gene	2319	yicI			
573.12862_02909	CDS	2319	yicI	3.2.1.177	COG1501	Alpha-xylosidase
573.12862_02910	gene	723				
573.12862_02910	CDS	723				hypothetical protein
573.12862_02911	gene	1380	pagL			
573.12862_02911	CDS	1380	pagL	3.2.1.-	COG1486	Phospho-alpha-glucosidase PagL
573.12862_02912	gene	1560	malP_3			
573.12862_02912	CDS	1560	malP_3		COG1263	PTS system maltose-specific EIICB component
573.12862_02913	gene	1716				
573.12862_02913	CDS	1716				hypothetical protein
573.12862_02914	gene	1392	xanP_1			
573.12862_02914	CDS	1392	xanP_1		COG2233	Xanthine permease XanP
573.12862_02915	gene	1203	gltS			
573.12862_02915	CDS	1203	gltS		COG0786	Sodium/glutamate symporter
573.12862_02916	gene	1512	glpK			
573.12862_02916	CDS	1512	glpK	2.7.1.30	COG0554	Glycerol kinase
573.12862_02917	gene	852	glpF_2			
573.12862_02917	CDS	852	glpF_2		COG0580	Glycerol uptake facilitator protein
573.12862_02918	gene	240	zapB			
573.12862_02918	CDS	240	zapB		COG3074	Cell division protein ZapB
573.12862_02919	gene	990	sbp			
573.12862_02919	CDS	990	sbp		COG1613	Sulfate-binding protein
573.12862_02920	gene	765	cdh			
573.12862_02920	CDS	765	cdh	3.6.1.26	COG2134	CDP-diacylglycerol pyrophosphatase
573.12862_02921	gene	1305				
573.12862_02921	CDS	1305				hypothetical protein
573.12862_02922	gene	768	tpiA			
573.12862_02922	CDS	768	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
573.12862_02923	gene	603				
573.12862_02923	CDS	603				hypothetical protein
573.12862_02924	gene	429				
573.12862_02924	CDS	429				hypothetical protein
573.12862_02925	gene	747	fpr			
573.12862_02925	CDS	747	fpr	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
573.12862_02926	gene	1011	glpX			
573.12862_02926	CDS	1011	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase 1 class 2
573.12862_02927	gene	2082	recG			
573.12862_02927	CDS	2082	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
573.12862_02928	gene	690	trmH			
573.12862_02928	CDS	690	trmH	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
573.12862_02929	gene	2121	spoT			
573.12862_02929	CDS	2121	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
573.12862_02930	gene	276	rpoZ			
573.12862_02930	CDS	276	rpoZ	2.7.7.6	COG1758	DNA-directed RNA polymerase subunit omega
573.12862_02931	gene	624	gmk			
573.12862_02931	CDS	624	gmk	2.7.4.8	COG0194	Guanylate kinase
573.12862_02932	gene	1677	ligB			
573.12862_02932	CDS	1677	ligB	6.5.1.2	COG0272	DNA ligase B
573.12862_02933	gene	618				
573.12862_02933	CDS	618				hypothetical protein
573.12862_02934	gene	1251	clcB_2			
573.12862_02934	CDS	1251	clcB_2			Voltage-gated ClC-type chloride channel ClcB
573.12862_02935	gene	1059	ada_2			
573.12862_02935	CDS	1059	ada_2		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
573.12862_02936	gene	747				
573.12862_02936	CDS	747			COG2513	putative protein
573.12862_02937	gene	864				
573.12862_02937	CDS	864				hypothetical protein
573.12862_02938	gene	1701				
573.12862_02938	CDS	1701				hypothetical protein
573.12862_02939	gene	966				
573.12862_02939	CDS	966				hypothetical protein
573.12862_02940	gene	918	ybhF_1			
573.12862_02940	CDS	918	ybhF_1		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
573.12862_02941	gene	1095	ybhR_1			
573.12862_02941	CDS	1095	ybhR_1		COG0842	putative multidrug ABC transporter permease YbhR
573.12862_02942	gene	717	rph			
573.12862_02942	CDS	717	rph	2.7.7.56		Ribonuclease PH
573.12862_02943	gene	642	pyrE			
573.12862_02943	CDS	642	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
573.12862_02944	gene	597	slmA			
573.12862_02944	CDS	597	slmA		COG1309	Nucleoid occlusion factor SlmA
573.12862_02945	gene	459	dut			
573.12862_02945	CDS	459	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
573.12862_02946	gene	1218	coaBC			
573.12862_02946	CDS	1218	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
573.12862_02947	gene	666				
573.12862_02947	CDS	666				hypothetical protein
573.12862_02948	gene	237	rpmB			
573.12862_02948	CDS	237	rpmB		COG0227	50S ribosomal protein L28
573.12862_02949	gene	168	rpmG			
573.12862_02949	CDS	168	rpmG		COG0267	50S ribosomal protein L33
573.12862_02950	gene	810	mutM			
573.12862_02950	CDS	810	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
573.12862_02951	gene	480	coaD			
573.12862_02951	CDS	480	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
573.12862_02952	gene	777				
573.12862_02952	CDS	777				hypothetical protein
573.12862_02953	gene	1275	waaA			
573.12862_02953	CDS	1275	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
573.12862_02954	gene	990				
573.12862_02954	CDS	990				hypothetical protein
573.12862_02955	gene	1095	pglJ			
573.12862_02955	CDS	1095	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
573.12862_02956	gene	1128	rfaG			
573.12862_02956	CDS	1128	rfaG	2.4.-.-		Lipopolysaccharide core biosynthesis protein RfaG
573.12862_02957	gene	1077	rfaQ			
573.12862_02957	CDS	1077	rfaQ	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
573.12862_02958	gene	963				
573.12862_02958	CDS	963				hypothetical protein
573.12862_02959	gene	1080				
573.12862_02959	CDS	1080				hypothetical protein
573.12862_02960	gene	1170				
573.12862_02960	CDS	1170				hypothetical protein
573.12862_02961	gene	909				
573.12862_02961	CDS	909				hypothetical protein
573.12862_02962	gene	972	rfaC			
573.12862_02962	CDS	972	rfaC	2.-.-.-	COG0859	Lipopolysaccharide heptosyltransferase 1
573.12862_02963	gene	1020	rfaF			
573.12862_02963	CDS	1020	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
573.12862_02964	gene	933	hldD			
573.12862_02964	CDS	933	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
573.12862_02965	gene	1194	kbl			
573.12862_02965	CDS	1194	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
573.12862_02966	gene	1026	tdh			
573.12862_02966	CDS	1026	tdh	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
573.12862_02967	gene	789				
573.12862_02967	CDS	789				hypothetical protein
573.12862_02968	gene	948				
573.12862_02968	CDS	948				hypothetical protein
573.12862_02969	gene	1257	envC			
573.12862_02969	CDS	1257	envC		COG4942	Murein hydrolase activator EnvC
573.12862_02970	gene	1545	gpmI			
573.12862_02970	CDS	1545	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
573.12862_02971	gene	432	yibN			
573.12862_02971	CDS	432	yibN		COG0607	putative protein YibN
573.12862_02972	gene	252	grxC			
573.12862_02972	CDS	252	grxC		COG0695	Glutaredoxin 3
573.12862_02973	gene	468	secB			
573.12862_02973	CDS	468	secB		COG1952	Protein-export protein SecB
573.12862_02974	gene	1020	gpsA			
573.12862_02974	CDS	1020	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
573.12862_02975	gene	822	cysE			
573.12862_02975	CDS	822	cysE	2.3.1.30	COG1045	Serine acetyltransferase
573.12862_02976	gene	474	trmL_2			
573.12862_02976	CDS	474	trmL_2	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
573.12862_02977	gene	1185	lldD_2			
573.12862_02977	CDS	1185	lldD_2	1.1.-.-	COG1304	L-lactate dehydrogenase
573.12862_02978	gene	774	lldR_2			
573.12862_02978	CDS	774	lldR_2		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
573.12862_02979	gene	1656	lldP			
573.12862_02979	CDS	1656	lldP		COG1620	L-lactate permease
573.12862_02980	gene	363	yibL			
573.12862_02980	CDS	363	yibL			putative protein YibL
573.12862_02981	gene	225	glgS_2			
